university,round,faculty,program,seats,topic_id,topic,GPAX,TGAT,TPAT 3,21 TPAT 21 ทัศนศิลป์,30 TPAT 3 ความถนัดทางวิทยาศาสตร์ เทคโนโลยี วิศวกรรมศาสตร์,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์,"61 A-Level ชุดที่ 1 (สายวิทย์ฯ): คณิตศาสตร์ประยุกต์ 1, ฟิสิกส์, เคมี, ชีววิทยา, สังคมศึกษา, ภาษาไทย, ภาษาอังกฤษ (ผลรวม)",61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),"62/83/84/85/86/87/89 วิชาคณิตศาสตร์ประยุกต์ 2 (พื้นฐาน), 83 ภาษาฝรั่งเศส, 84 ภาษาเยอรมัน, 85 ภาษาญี่ปุ่น, 86 ภาษาเกาหลี, 87 ภาษาจีน, 89 ภาษาสเปน (ใช้เพียง 1 วิชา โดยระบบเลือกคะแนนวิชาที่ดีที่สุด)",63 วิทยาศาสตร์ประยุกต์,64 ฟิสิกส์,65 เคมี,66 ชีววิทยา,70 สังคมศึกษา,81 ภาษาไทย,82 ภาษาอังกฤษ,87 ภาษาจีน,89 ภาษาสเปน,90 TGAT ความถนัดทั่วไป,91 TGAT 1 การสื่อสารภาษาอังกฤษ,92 TGAT 2 การคิดอย่างมีเหตุผล,93 TGAT 3 สมรรถนะการทำงาน,GPAX ม.4-6 (6 เทอม),Portfolio,คณิตศาสตร์,ภาษาอังกฤษ,วิทยาศาสตร์และเทคโนโลยี,สอบสัมภาษณ์
Chulalongkorn,R3,คณะวิทยาศาสตร์ สาขาวิชาเทคโนโลยีทางอาหาร (รูปแบบที่ 2),คณะวิทยาศาสตร์ สาขาวิชาเทคโนโลยีทางอาหาร (รูปแบบที่ 2),30,0,TGAT + TPAT 3 + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,61,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาฝรั่งเศส,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาฝรั่งเศส,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาเยอรมัน,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาเยอรมัน,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาญี่ปุ่น,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาญี่ปุ่น,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาเกาหลี,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาเกาหลี,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบภาษาจีน,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบภาษาจีน,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาสเปน,คณะรัฐศาสตร์ สาขาวิชาการปกครอง เลือกสอบวิชาภาษาสเปน,,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,66,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาไทย,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาไทย,,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาฝรั่งเศส,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาฝรั่งเศส,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาเยอรมัน,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาเยอรมัน,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาญี่ปุ่น,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาญี่ปุ่น,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาเกาหลี,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาเกาหลี,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาจีน,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาจีน,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาสเปน,คณะรัฐศาสตร์ สาขาวิชาความสัมพันธ์ระหว่างประเทศ เลือกสอบวิชาภาษาสเปน,,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาคณิตศาสตร์ประยุกต์ 2,62,0,TGAT + TPAT 3 + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาไทย,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาไทย,,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาฝรั่งเศส,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาฝรั่งเศส,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาเยอรมัน,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาเยอรมัน,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาญี่ปุ่น,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาญี่ปุ่น,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาเกาหลี,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาเกาหลี,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาจีน,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาจีน,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาสเปน,คณะรัฐศาสตร์ สาขาวิชาสังคมวิทยาและมานุษยวิทยา เลือกสอบวิชาภาษาสเปน,,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาคณิตศาสตร์ 2,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาคณิตศาสตร์ 2,66,0,TGAT + TPAT 3 + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ,0.0,45.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาอังกฤษ,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาอังกฤษ,,0,TGAT + TPAT 3 + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาฝรั่งเศส,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาฝรั่งเศส,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาเยอรมัน,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาเยอรมัน,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chulalongkorn,R3,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาญี่ปุ่น,คณะรัฐศาสตร์ สาขาวิชารัฐประศาสนศาสตร์ เลือกสอบวิชาภาษาญี่ปุ่น,,3,87 ภาษาจีน + 70 สังคมศึกษา + 82 ภาษาอังกฤษ + TGAT,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
